timestamp,_raw_coolant,coolant,_conf_coolant,_raw_rod_insertion,rod_insertion,_conf_rod_insertion,_raw_feedwater,feedwater,_conf_feedwater,_raw_fuel,fuel,_conf_fuel,_raw_pressure,pressure,_conf_pressure,_raw_temperature,temperature,_conf_temperature
3.7,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.716666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.7333333333333334,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.75,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.7666666666666666,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.783333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.8,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.816666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.8333333333333335,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.85,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.8666666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.8833333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.9,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.9166666666666665,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.933333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.95,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.966666666666667,OPEN,1.0,0.9619467757874878,1550,55.0,0.9790709018707275,2/246,2,0.7302684653108207,85.5%,85.5,0.795168803233648,7251.3kPa,7251.3,0.9124890482654082,1416.6K,1416.6,0.9955165210587147
3.9833333333333334,OPEN,1.0,0.9715009029184551,1550,55.0,0.9234921336174011,2/246,2,0.7836007523289813,85.5%,85.5,0.795168803233648,7251.3kPa,7251.3,0.9120629709461192,1416.6K,1416.6,0.9955165210587147
4.0,OPEN,1.0,0.9939588308334351,55%,55.0,0.5590284822158005,2/24,2,0.9760182568307025,85.5%,85.5,0.7631745143012613,7251.3kPa,7251.3,0.9112513471551342,1416.6K,1416.6,0.9955165210587147
4.016666666666667,OPEN,1.0,0.9890472888946533,155%,55.0,0.7528097629547119,2/246,2,0.7553115839379931,85.5%,85.5,0.8718429014384177,7251.3kPa,7251.3,0.9636175804136442,1416.6K,1416.6,0.9949689133735836
4.033333333333333,OPEN,1.0,0.9649599194526672,55%,55.0,0.8159031819611466,2/246,2,0.7553115839379931,85.5%,85.5,0.681713710995213,7251.3kPa,7251.3,0.9474778875126222,1416.6K,1416.6,0.9959761476232204
4.05,OPEN,1.0,0.996174693107605,5506,55.0,0.8866462707519531,2/246,2,0.7553115839379931,855%,85.5,0.9098638296127319,7251.3kPa,7251.3,0.9155046921919546,1416.6K,1416.6,0.9959543116097326
4.066666666666666,OPEN,1.0,0.9869309663772583,5596,55.0,0.7626901865005493,2/246,2,0.7553115839379931,85.5%,85.5,0.681713710995213,7251.3kPa,7251.3,0.8710809862338775,1416.6K,1416.6,0.9978942265377543
4.083333333333333,OPEN,1.0,0.9831857681274414,55%,55.0,0.5593939448185876,2/246,2,0.7553115839379931,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.9593400758154328,1416.6K,1416.6,0.9955165210587147
4.1,OPEN,1.0,0.9856384992599487,55%,55.0,0.5593939448185876,72/24,2,0.8829679899955554,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.9592649405939213,1416.6K,1416.6,0.9978972474023522
4.116666666666666,OPEN,1.0,0.9855522513389587,55%,55.0,0.5593939448185876,2/246,2,0.7614128798287046,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.9603798244181925,1416.6K,1416.6,0.9958607398345364
4.133333333333334,OPEN,1.0,0.9852703213691711,55%6,55.0,0.7459783554077148,2/246,2,0.7553115839379931,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.9603798244181925,1416.6K,1416.6,0.9960661518736672
